label,text
0,generally isnt one uncountable noun dictionary piece research
0,shuhui say change suntec steamboat noe
0,guess spent last night phasing fourth dimension
0,also north carolina texas atm would go graduate record examination site pay test result sent
0,thk shld ya wana go lesson haha go one love whole stretch
0,please give united state connection today ltdecimalgt refund bill
0,okay thought expert
0,taste first still curry sticking tongue
0,ask darren go pick lor significant sian tomorrow haf meet lect
0,didnt work oh kidding goodnight dose drug ready time wake dearly missed good night sleep
0,shall cool predictive text chez jules half eight thats kidding
0,exhausted train morning much wine pie sleep
0,shopping darren jus called ask present newb lor started guessing finally guessed darren lor
0,get unless guy want come time sooner
0,please tell nelson bb offence longer comin money expecting coming
0,oh god one love thing another cool person worm sarcasm good day end
1,reply win weekly professional sport tiger wood play send stop end service
0,yo game almost want go walmart soon
1,ampm cost p
0,think spatula hand
0,kidding tell stay yeah tough whatever optimistic thing improve month
0,home please call
0,wife knew time murder exactly
0,fact cleaning show know upset priority constantly want
0,per request melle melle oru minnaminunginte nurungu vettam division gang callertune caller press copy friend callertune
0,half yah whatever never cancel leh haha
0,got indicating spelling correction thing may indicating spelling correction bar later
0,boyfriend time get supposed take shopping today
0,please sen kind advice please come try
0,know serving cool
0,would internet protocol address test considering computer isnt minecraft server
0,remains brother amongst bros
0,ahhh work vaguely remember feel like laughing loud
0,doin baby girl hope okay every time call ure phone miss get beat
0,friend shes studying warwick weve planned go shopping concert tmw may canceled havnt see understood age yeah whatever get together sometime
0,got smaller capacity one quite ex
0,decided people care stuff vote caring stuff loser
1,secret admirer looking make contact ufind rreveal think specialcall
0,dose drug teethif asap ok take care
0,surfing online store offer want buy thing
0,sorry cant talk phone parent
0,parent kidz friend colleague screaming surprise waiting sofa silence naked
0,velly good yes please
0,god love offence limit god grace offence measure god power offence boundary may god endless blessing always life good ni
1,hi customer loyalty offerthe new nokia mobile txtauction message word start get tctxt take care pmtmsg
0,bookedthe hut also time way
0,working technical support voice process
0,cant display internal subwoofer got extract
1,winner valued two connected computer customer hvae selected receive reward collect call valid hour aclpm
1,auction round highest bid next maximum bid bid send bid e g bid good luck
0,great princess love giving receiving oral doggy style favorite position enjoy making love time per night
1,get phone want chat division gang meet call cum tomorrow love jane kiss call minmoremobsemspoboxpowa
0,great church used man express interest woman get
0,ok much fifty
0,found enclosure
0,anytime lor
0,tmrw finishing door
0,haiyoh maybe hamster jealous million
0,good ni dear slp well take care swt dream muah
0,guy offence flash go call call madam take care oh
0,whatever left already whatever orchard
0,whatsup dont want sleep
0,guy
0,yes watching footie worried going cocaine phil neville
0,number vivek
0,offence thursday
0,antivirus new number wil use oneta
0,ecstasy person who ecstasy short message service survey
1,winner specially selected receive cash holiday flight incoming speak exciting operator claim
0,housemaid murderer man murdered th january public holiday govt instituitions closedincluding hang office understand
0,ecstasy schedule lolk sun
0,fine difficulty phone work mine please send another friend request
0,babe answering cant see maybe youd better reboot yahoo messenger silence got photo silence great
0,continent
0,world happiest frnds never character best understanding difference
0,kidding
0,hello hi morning come ask pa
0,sorry cant text amp drive coherently see twenty
0,hello u bored inever thought identity get bored tv tell something exciting happened anything
1,dating service asked contact someone shy call revealed pobox uz p
0,nothing whatever jus small child would ask ba gua whatever went mistell faber yest yest jus went already today going jus call lor
0,thanks yet chikku simple habba hw u
1,urgent mobile offence awarded bonus caller prize attempt contact call boxqu bittorrent national rate
0,ugly prsn close u fight dem somtimes say fight save relation bittorrent quiet leaf nothin relation good eveb
0,much buzy
0,spoil bed
0,remet alex nichols middle school turn he dealing
0,meh thgt clash really ah mind see understood lost weight gee
0,alright like dat
0,dont hesitate know second time weakness like keep notebook eat day anything changed day whatever sure nothing
1,secret admirer looking make contact ufind rreveal think specialcall stopsms
0,edison rightly said fool ask question wise man answer know united state speechless viva general motor
0,many lick take get center tootsie pop
0,hello love get interview today happy good boy think meare missing
1,valued customer pleased advise following recent review mob awarded bonus prize call
0,hows going got exciting karaoke type activity planned debating whether play football eve feeling lazy though
0,late said website didnt dont slipper
0,yetunde cool run water make ok please
