Label,Data,clean,clean_sentence
spam,freeday sexy something george daytime picture jordantxt characterization dont girl every snowy knight saucy celeb pic examine pocketbabe co uk wk,"['freeday', 'sexy', 'something', 'george', 'daytime', 'picture', 'jordantxt', 'characterization', 'dont', 'girl', 'every', 'snowy', 'knight', 'saucy', 'celeb', 'pic', 'examine', 'pocketbabe', 'co', 'uk', 'wk']",freeday sexy something george daytime picture jordantxt characterization dont girl every snowy knight saucy celeb pic examine pocketbabe co uk wk
spam,freeday sexy something saint george daytime picture jordantxt picture dont young lady every white knight saucy celeb pic see pocketbabe co uk wk,"['freeday', 'sexy', 'something', 'saint', 'george', 'daytime', 'picture', 'jordantxt', 'picture', 'dont', 'young', 'lady', 'every', 'white', 'knight', 'saucy', 'celeb', 'pic', 'see', 'pocketbabe', 'co', 'uk', 'wk']",freeday sexy something saint george daytime picture jordantxt picture dont young lady every white knight saucy celeb pic see pocketbabe co uk wk
spam,rodger burn up substance adequate whatever tried call regarding reply short message serving free nokia mobile free camcorder please visit legal transfer tomorrow,"['rodger', 'burn', 'substance', 'adequate', 'whatever', 'tried', 'call', 'regarding', 'reply', 'short', 'message', 'serving', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'please', 'visit', 'legal', 'transfer', 'tomorrow']",rodger burn substance adequate whatever tried call regarding reply short message serving free nokia mobile free camcorder please visit legal transfer tomorrow
spam,rodger burn message equal whatever tried call regarding reply inadequate subject matter service complimentary nokia peregrine detached camcorder please call delivery tomorrow,"['rodger', 'burn', 'message', 'equal', 'whatever', 'tried', 'call', 'regarding', 'reply', 'inadequate', 'subject', 'matter', 'service', 'complimentary', 'nokia', 'peregrine', 'detached', 'camcorder', 'please', 'call', 'delivery', 'tomorrow']",rodger burn message equal whatever tried call regarding reply inadequate subject matter service complimentary nokia peregrine detached camcorder please call delivery tomorrow
spam,six opportunity make headway cash pound txt csh send cost pday day tsandcs apply reply half life secret plan information,"['six', 'opportunity', 'make', 'headway', 'cash', 'pound', 'txt', 'csh', 'send', 'cost', 'pday', 'day', 'tsandcs', 'apply', 'reply', 'half', 'life', 'secret', 'plan', 'information']",six opportunity make headway cash pound txt csh send cost pday day tsandcs apply reply half life secret plan information
spam,sixer opportunity win hard cash ezra loomis pound txt csh send cost pday twenty four hour period tsandcs apply reply half life game information,"['sixer', 'opportunity', 'win', 'hard', 'cash', 'ezra', 'loomis', 'pound', 'txt', 'csh', 'send', 'cost', 'pday', 'twenty', 'four', 'hour', 'period', 'tsandcs', 'apply', 'reply', 'half', 'life', 'game', 'information']",sixer opportunity win hard cash ezra loomis pound txt csh send cost pday twenty four hour period tsandcs apply reply half life game information
spam,voucher wc marsms log onto discount credit opt response stop customer care yell,"['voucher', 'wc', 'marsms', 'log', 'onto', 'discount', 'credit', 'opt', 'response', 'stop', 'customer', 'care', 'yell']",voucher wc marsms log onto discount credit opt response stop customer care yell
spam,voucher wc marsms log onto deduction credit opt reply stop customer concern call,"['voucher', 'wc', 'marsms', 'log', 'onto', 'deduction', 'credit', 'opt', 'reply', 'stop', 'customer', 'concern', 'call']",voucher wc marsms log onto deduction credit opt reply stop customer concern call
spam,pressing whatever trying contact u today cannabis show prize undertake call land phone line claim validhrs,"['pressing', 'whatever', 'trying', 'contact', 'u', 'today', 'cannabis', 'show', 'prize', 'undertake', 'call', 'land', 'phone', 'line', 'claim', 'validhrs']",pressing whatever trying contact u today cannabis show prize undertake call land phone line claim validhrs
spam,urgent whatever trying impinging u today cannabis appearance prize guarantee call soil line claim validhrs,"['urgent', 'whatever', 'trying', 'impinging', 'u', 'today', 'cannabis', 'appearance', 'prize', 'guarantee', 'call', 'soil', 'line', 'claim', 'validhrs']",urgent whatever trying impinging u today cannabis appearance prize guarantee call soil line claim validhrs
spam,air train love appointment u rodds aberdeen joined kingdom check acwicmbcktzr offence love escort send hide,"['air', 'train', 'love', 'appointment', 'u', 'rodds', 'aberdeen', 'joined', 'kingdom', 'check', 'acwicmbcktzr', 'offence', 'love', 'escort', 'send', 'hide']",air train love appointment u rodds aberdeen joined kingdom check acwicmbcktzr offence love escort send hide
spam,air conditioning love date u rodds aberdeen joined realm check acwicmbcktzr offence sexual love date send hide,"['air', 'conditioning', 'love', 'date', 'u', 'rodds', 'aberdeen', 'joined', 'realm', 'check', 'acwicmbcktzr', 'offence', 'sexual', 'love', 'date', 'send', 'hide']",air conditioning love date u rodds aberdeen joined realm check acwicmbcktzr offence sexual love date send hide
spam,free text msg text josh intimately credit score,"['free', 'text', 'msg', 'text', 'josh', 'intimately', 'credit', 'score']",free text msg text josh intimately credit score
spam,devoid text msg text josh intimately credit account,"['devoid', 'text', 'msg', 'text', 'josh', 'intimately', 'credit', 'account']",devoid text msg text josh intimately credit account
spam,anetworks let troupe account responsible supplier,"['anetworks', 'let', 'troupe', 'account', 'responsible', 'supplier']",anetworks let troupe account responsible supplier
spam,anetworks let ship's company banker's bill responsible supplier,"['anetworks', 'let', 'ship', 'company', 'banker', 'bill', 'responsible', 'supplier']",anetworks let ship company banker bill responsible supplier
spam,urgent last weekend cannabis show cash spanish vacation call title atomic number 43 rstm southwest s ppm,"['urgent', 'last', 'weekend', 'cannabis', 'show', 'cash', 'spanish', 'vacation', 'call', 'title', 'atomic', 'number', 'rstm', 'southwest', 'ppm']",urgent last weekend cannabis show cash spanish vacation call title atomic number rstm southwest ppm
spam,urgent last weekend cannabis show john cash spanish holiday cry claim tc rstm sou' west s ppm,"['urgent', 'last', 'weekend', 'cannabis', 'show', 'john', 'cash', 'spanish', 'holiday', 'cry', 'claim', 'tc', 'rstm', 'sou', 'west', 'ppm']",urgent last weekend cannabis show john cash spanish holiday cry claim tc rstm sou west ppm
spam,important selective information orange somebody us masses gain advantage xxxxxxx today lucky dayfind logarithm onto there fantastic surprise awaiting,"['important', 'selective', 'information', 'orange', 'somebody', 'u', 'mass', 'gain', 'advantage', 'xxxxxxx', 'today', 'lucky', 'dayfind', 'logarithm', 'onto', 'fantastic', 'surprise', 'awaiting']",important selective information orange somebody u mass gain advantage xxxxxxx today lucky dayfind logarithm onto fantastic surprise awaiting
spam,important information orange someone us masses pull in advantage xxxxxxx today lucky dayfind log onto there fantastic surprise awaiting,"['important', 'information', 'orange', 'someone', 'u', 'mass', 'pull', 'advantage', 'xxxxxxx', 'today', 'lucky', 'dayfind', 'log', 'onto', 'fantastic', 'surprise', 'awaiting']",important information orange someone u mass pull advantage xxxxxxx today lucky dayfind log onto fantastic surprise awaiting
spam,send logotype lover name joined inwardness message love gens name mobno example beloved go eve yahoo poboxwwq txtno offence aim sight p,"['send', 'logotype', 'lover', 'name', 'joined', 'inwardness', 'message', 'love', 'gen', 'name', 'mobno', 'example', 'beloved', 'go', 'eve', 'yahoo', 'poboxwwq', 'txtno', 'offence', 'aim', 'sight', 'p']",send logotype lover name joined inwardness message love gen name mobno example beloved go eve yahoo poboxwwq txtno offence aim sight p
spam,send logo lover name connect heart message love name name mobno example love hug drug eve hick poboxwwq txtno offense aim spy phosphorus,"['send', 'logo', 'lover', 'name', 'connect', 'heart', 'message', 'love', 'name', 'name', 'mobno', 'example', 'love', 'hug', 'drug', 'eve', 'hick', 'poboxwwq', 'txtno', 'offense', 'aim', 'spy', 'phosphorus']",send logo lover name connect heart message love name name mobno example love hug drug eve hick poboxwwq txtno offense aim spy phosphorus
spam,nokia get win innocent vendue take part post nokia hgsuitelands rowwjhl,"['nokia', 'get', 'win', 'innocent', 'vendue', 'take', 'part', 'post', 'nokia', 'hgsuitelands', 'rowwjhl']",nokia get win innocent vendue take part post nokia hgsuitelands rowwjhl
spam,nokia catch win barren auction take part send nokia hgsuitelands rowwjhl,"['nokia', 'catch', 'win', 'barren', 'auction', 'take', 'part', 'send', 'nokia', 'hgsuitelands', 'rowwjhl']",nokia catch win barren auction take part send nokia hgsuitelands rowwjhl
spam,balance next question sing uptown girl answer content answer skillful luck,"['balance', 'next', 'question', 'sing', 'uptown', 'girl', 'answer', 'content', 'answer', 'skillful', 'luck']",balance next question sing uptown girl answer content answer skillful luck
spam,balance adjacent question babble out uptown girl answer subject matter answer good fortune,"['balance', 'adjacent', 'question', 'babble', 'uptown', 'girl', 'answer', 'subject', 'matter', 'answer', 'good', 'fortune']",balance adjacent question babble uptown girl answer subject matter answer good fortune
spam,record indicate possibly entitled pound compensation accident title gratuitous answer claim msg stop message stop,"['record', 'indicate', 'possibly', 'entitled', 'pound', 'compensation', 'accident', 'title', 'gratuitous', 'answer', 'claim', 'msg', 'stop', 'message', 'stop']",record indicate possibly entitled pound compensation accident title gratuitous answer claim msg stop message stop
spam,record indicate perchance entitle pound compensation accident claim gratis reply claim msg stop message plosive speech sound,"['record', 'indicate', 'perchance', 'entitle', 'pound', 'compensation', 'accident', 'claim', 'gratis', 'reply', 'claim', 'msg', 'stop', 'message', 'plosive', 'speech', 'sound']",record indicate perchance entitle pound compensation accident claim gratis reply claim msg stop message plosive speech sound
spam,congratulation claim important someone rest world ticket see blu concert november blu gift guaranteed call claim tscs price max,"['congratulation', 'claim', 'important', 'someone', 'rest', 'world', 'ticket', 'see', 'blu', 'concert', 'november', 'blu', 'gift', 'guaranteed', 'call', 'claim', 'tscs', 'price', 'max']",congratulation claim important someone rest world ticket see blu concert november blu gift guaranteed call claim tscs price max
spam,felicitation claim crucial person rest world slate see blu concert nov blu gift guaranteed call claim tscs cost liquid ecstasy,"['felicitation', 'claim', 'crucial', 'person', 'rest', 'world', 'slate', 'see', 'blu', 'concert', 'nov', 'blu', 'gift', 'guaranteed', 'call', 'claim', 'tscs', 'cost', 'liquid', 'ecstasy']",felicitation claim crucial person rest world slate see blu concert nov blu gift guaranteed call claim tscs cost liquid ecstasy
spam,want new nokia colour earphone deliveredtomorrow free minute fluid innocent text loose camcorder reply call,"['want', 'new', 'nokia', 'colour', 'earphone', 'deliveredtomorrow', 'free', 'minute', 'fluid', 'innocent', 'text', 'loose', 'camcorder', 'reply', 'call']",want new nokia colour earphone deliveredtomorrow free minute fluid innocent text loose camcorder reply call
spam,want new nokia colour phone deliveredtomorrow innocent moment peregrine free text innocent camcorder reply call,"['want', 'new', 'nokia', 'colour', 'phone', 'deliveredtomorrow', 'innocent', 'moment', 'peregrine', 'free', 'text', 'innocent', 'camcorder', 'reply', 'call']",want new nokia colour phone deliveredtomorrow innocent moment peregrine free text innocent camcorder reply call
spam,boltblue look p response poly mono model poly yes yes slide yeah dumb jamz toxic derive stop tone message,"['boltblue', 'look', 'p', 'response', 'poly', 'mono', 'model', 'poly', 'yes', 'yes', 'slide', 'yeah', 'dumb', 'jamz', 'toxic', 'derive', 'stop', 'tone', 'message']",boltblue look p response poly mono model poly yes yes slide yeah dumb jamz toxic derive stop tone message
spam,boltblue tone p response poly mono illustration poly yes yes slip yeah slow jamz toxic descend stop pure tone message,"['boltblue', 'tone', 'p', 'response', 'poly', 'mono', 'illustration', 'poly', 'yes', 'yes', 'slip', 'yeah', 'slow', 'jamz', 'toxic', 'descend', 'stop', 'pure', 'tone', 'message']",boltblue tone p response poly mono illustration poly yes yes slip yeah slow jamz toxic descend stop pure tone message
spam,xmas iscoming awarded either compact disc gift voucher free entry hebdomadal cannabis message music tnc,"['xmas', 'iscoming', 'awarded', 'either', 'compact', 'disc', 'gift', 'voucher', 'free', 'entry', 'hebdomadal', 'cannabis', 'message', 'music', 'tnc']",xmas iscoming awarded either compact disc gift voucher free entry hebdomadal cannabis message music tnc
